Pfam ID	Pfam Name	Gene Count (assembled)	
pfam10593	Z1 domain	2	
pfam10604	Polyketide cyclase / dehydrase and lipid transport	17	
pfam10609	NUBPL iron-transfer P-loop NTPase	47	
pfam10615	Protein of unknown function (DUF2470)	1	
pfam10635	DisA bacterial checkpoint controller linker region	1	
pfam10664	Cyanobacterial and plastid NDH-1 subunit M	1	
pfam10670	Domain of unknown function (DUF4198)	1	
pfam10671	Toxin co-regulated pilus biosynthesis protein Q	1	
pfam10672	S-adenosylmethionine-dependent methyltransferase	1	
pfam10674	Protein of unknown function (DUF2488)	1	
pfam10677	Protein of unknown function (DUF2490)	1	
pfam10691	Protein of unknown function (DUF2497)	1	
pfam10711	Hypothetical protein (DUF2513)	2	
pfam10716	NADH dehydrogenase transmembrane subunit	1	
pfam10718	Hypothetical chloroplast protein Ycf34	1	
pfam10722	Putative bacterial sensory transduction regulator	5	
pfam10742	Protein of unknown function (DUF2555)	1	
pfam10758	Protein of unknown function (DUF2586)	1	
pfam10805	Protein of unknown function (DUF2730)	1	
pfam10825	Protein of unknown function (DUF2752)	1	
pfam10847	Protein of unknown function (DUF2656)	1	
pfam10861	Protein of Unknown function (DUF2784)	2	
pfam10923	P-loop Domain of unknown function (DUF2791)	4	
pfam10926	Protein of unknown function (DUF2800)	5	
pfam10932	Protein of unknown function (DUF2783)	3	
pfam10947	Protein of unknown function (DUF2628)	2	
pfam10962	Protein of unknown function (DUF2764)	1	
pfam10972	Peptidoglycan-binding protein, CsiV	3	
pfam10973	Protein of unknown function (DUF2799)	6	
pfam10977	Protein of unknown function (DUF2797)	2	
pfam10984	Protein of unknown function (DUF2794)	3	
pfam10986	Protein of unknown function (DUF2796)	3	
pfam10987	Protein of unknown function (DUF2806)	3	
pfam10989	Protein of unknown function (DUF2808)	1	
pfam10994	Protein of unknown function (DUF2817)	2	
pfam10996	Beta-Casp domain	10	
pfam10999	Protein of unknown function (DUF2839)	1	
pfam11003	Protein of unknown function (DUF2842)	2	
pfam11004	3-deoxy-D-manno-oct-2-ulosonic acid (Kdo) hydroxylase	1	
pfam11009	Protein of unknown function (DUF2847)	1	
pfam11010	Protein of unknown function (DUF2848)	3	
pfam11011	Protein of unknown function (DUF2849)	3	
pfam11013	Protein of unknown function (DUF2851)	3	
pfam11014	Protein of unknown function (DUF2852)	5	
pfam11016	Protein of unknown function (DUF2854)	1	
pfam11028	Protein of unknown function (DUF2723)	11	
pfam11061	Protein of unknown function (DUF2862)	1	
pfam11064	Protein of unknown function (DUF2865)	1	
pfam11071	Nucleoside 2-deoxyribosyltransferase YtoQ	2	
pfam11074	Domain of unknown function(DUF2779)	4	
pfam11086	Protein of unknown function (DUF2878)	4	
pfam11104	Type IV pilus assembly protein PilM;	7	
pfam11130	F pilus assembly Type-IV secretion system for plasmid transfer	5	
pfam11137	Protein of unknown function (DUF2909)	4	
pfam11141	Protein of unknown function (DUF2914)	2	
pfam11150	Protein of unknown function (DUF2927)	1	
pfam11152	Cofactor assembly of complex C subunit B, CCB2/CCB4	1	
pfam11164	Protein of unknown function (DUF2948)	10	
pfam11174	Protein of unknown function (DUF2970)	3	
pfam11187	Protein of unknown function (DUF2974)	2	
pfam11188	Protein of unknown function (DUF2975)	1	
pfam11189	Protein of unknown function (DUF2973)	1	
pfam11191	Protein of unknown function (DUF2782)	1	
pfam11196	Protein of unknown function (DUF2834)	4	
pfam11198	Protein of unknown function (DUF2857)	16	
pfam11202	Phosphoribosyl transferase (PRTase)	2	
pfam11210	Protein of unknown function (DUF2996)	1	
pfam11219	Protein of unknown function (DUF3014)	3	
pfam11233	Protein of unknown function (DUF3035)	6	
pfam11237	Protein of unknown function (DUF3038)	1	
pfam11246	Base plate wedge protein 53	1	
pfam11249	Protein of unknown function (DUF3047)	8	
pfam11258	Protein of unknown function (DUF3048)	1	
pfam11264	Thylakoid formation protein	1	
pfam11266	Long-chain fatty aldehyde decarbonylase	1	
pfam11267	Domain of unknown function (DUF3067)	1	
pfam11282	Protein of unknown function (DUF3082)	1	
pfam11283	Protein of unknown function (DUF3084)	1	
pfam11285	Protein of unknown function (DUF3086)	1	
pfam11288	Protein of unknown function (DUF3089)	3	
pfam11290	Protein of unknown function (DUF3090)	1	
pfam11294	Protein of unknown function (DUF3095)	1	
pfam11303	Protein of unknown function (DUF3105)	3	
pfam11306	Protein of unknown function (DUF3108)	4	
pfam11316	Putative rhamnosyl transferase	1	
pfam11317	Protein of unknown function (DUF3119)	1	
pfam11319	Type VI secretion system VasI, EvfG, VC_A0118	1	
pfam11324	Protein of unknown function (DUF3126)	1	
pfam11329	Protein of unknown function (DUF3131)	2	
pfam11332	Protein of unknown function (DUF3134)	1	
pfam11341	Protein of unknown function (DUF3143)	1	
pfam11344	Protein of unknown function (DUF3146)	1	
pfam11347	Protein of unknown function (DUF3148)	1	
pfam11351	Holin of 3TMs, for gene-transfer release	7	
pfam11356	Type II secretion system protein C	3	
pfam11360	Protein of unknown function (DUF3110)	1	
pfam11367	Protein of unknown function (DUF3168)	4	
pfam11371	Protein of unknown function (DUF3172)	1	
pfam11375	Protein of unknown function (DUF3177)	1	
pfam11376	Protein of unknown function (DUF3179)	40	
pfam11383	Protein of unknown function (DUF3187)	1	
pfam11393	Type-IV b secretion system, inner-membrane complex component	2	
pfam11398	Protein of unknown function (DUF2813)	4	
pfam11407	Type II restriction enzyme MunI	3	
pfam11412	Disulphide bond corrector protein DsbC	16	
pfam11449	Putative, 10TM heavy-metal exporter	12	
pfam11459	Transcriptional regulator, AbiEi antitoxin, Type IV TA system	3	
pfam11460	Protein of unknown function (DUF3007)	1	
pfam11463	R.HinP1I restriction endonuclease	3	
pfam11487	Type II restriction enzyme SfiI	2	
pfam11495	Archaeal transcriptional regulator TrmB	1	
pfam11533	Protein of unknown function (DUF3225)	1	
pfam11611	Domain of unknown function (DUF4352)	1	
pfam11612	Type II secretion system (T2SS), protein J	1	
pfam11614	IG-like fold at C-terminal of FixG, putative oxidoreductase	2	
pfam11617	Putative metal-binding motif	1	
pfam11623	Protein of unknown function (DUF3252)	1	
pfam11638	DnaA N-terminal domain	12	
pfam11639	REDY-like protein HapK	1	
pfam11651	P22 coat protein - gene protein 5	3	
pfam11655	Protein of unknown function (DUF2589)	2	
pfam11663	Toxin with endonuclease activity, of toxin-antitoxin system	1	
pfam11680	Protein of unknown function (DUF3276)	1	
pfam11688	Protein of unknown function (DUF3285)	1	
pfam11691	Protein of unknown function (DUF3288)	1	
pfam11700	Vacuole effluxer Atg22 like	13	
pfam11715	Nucleoporin Nup120/160	1	
pfam11716	Mycothiol maleylpyruvate isomerase N-terminal domain	2	
pfam11723	Homotrimeric ring hydroxylase	1	
pfam11734	TilS substrate C-terminal domain	9	
pfam11736	Protein of unknown function (DUF3299)	5	
pfam11737	Protein of unknown function (DUF3300)	1	
pfam11741	AMIN domain	10	
pfam11748	Protein of unknown function (DUF3306)	4	
pfam11749	Protein of unknown function (DUF3305)	3	
pfam11760	Cobalamin synthesis G N-terminal	7	
pfam11761	Cobalamin biosynthesis central region	3	
pfam11775	Cobalamin biosynthesis protein CobT VWA domain	7	
pfam11780	Protein of unknown function (DUF3318)	1	
pfam11790	Glycosyl hydrolase catalytic core	1	
pfam11791	Aconitate B N-terminal domain	2	
pfam11794	4-hydroxyphenylacetate 3-hydroxylase N terminal	12	
pfam11795	Uncharacterized protein conserved in bacteria N-term (DUF3322)	3	
pfam11798	IMS family HHH motif	2	
pfam11799	impB/mucB/samB family C-terminal domain	4	
pfam11808	Domain of unknown function (DUF3329)	1	
pfam11812	Domain of unknown function (DUF3333)	13	
pfam11818	C-terminal domain of tail specific protease (DUF3340)	3	
pfam11821	Protein of unknown function (DUF3341)	8	
pfam11832	Protein of unknown function (DUF3352)	1	
pfam11833	Protein CHAPERONE-LIKE PROTEIN OF POR1-like	1	
pfam11838	ERAP1-like C-terminal domain	5	
pfam11848	Domain of unknown function (DUF3368)	3	
pfam11850	Protein of unknown function (DUF3370)	1	
pfam11855	Protein of unknown function (DUF3375)	14	
pfam11866	Protein of unknown function (DUF3386)	2	
pfam11867	Domain of unknown function (DUF3387)	26	
pfam11870	Domain of unknown function (DUF3390)	2	
pfam11874	Domain of unknown function (DUF3394)	3	
pfam11890	Domain of unknown function (DUF3410)	1	
pfam11898	Domain of unknown function (DUF3418)	4	
pfam11899	Protein of unknown function (DUF3419)	1	
pfam11903	ParD-like antitoxin of type II bacterial toxin-antitoxin system	3	
pfam11906	Protein of unknown function (DUF3426)	1	
pfam11909	NADH-quinone oxidoreductase cyanobacterial subunit N	1	
pfam11910	Cyanobacterial and plant NDH-1 subunit O	1	
pfam11911	Protein of unknown function (DUF3429)	1	
pfam11920	Protein of unknown function (DUF3438)	1	
pfam11924	Inverse autotransporter, beta-domain	6	
pfam11932	Protein of unknown function (DUF3450)	8	
pfam11940	Domain of unknown function (DUF3458)	11	
pfam11947	Protein of unknown function (DUF3464)	1	
pfam11953	Domain of unknown function (DUF3470)	14	
pfam11959	Domain of unknown function (DUF3473)	1	
pfam11965	Domain of unknown function (DUF3479)	1	
pfam11967	Recombination protein O N terminal	15	
pfam11969	Scavenger mRNA decapping enzyme C-term binding	1	
pfam11973	NQRA C-terminal domain	1	
pfam11974	Alpha-2-macroglobulin MG1 domain	1	
pfam11975	Family 4 glycosyl hydrolase C-terminal domain	16	
pfam11984	Protein of unknown function (DUF3485)	1	
pfam11985	Protein of unknown function (DUF3486)	1	
pfam11987	Translation-initiation factor 2	28	
pfam11998	Protein of unknown function (DUF3493)	1	
pfam12000	Gkycosyl transferase family 4 group	1	
pfam12002	MgsA AAA+ ATPase C terminal	19	
pfam12006	Protein of unknown function (DUF3500)	34	
pfam12007	Protein of unknown function (DUF3501)	1	
pfam12008	Type I restriction and modification enzyme - subunit R C terminal	10	
pfam12012	Domain of unknown function (DUF3504)	2	
pfam12019	Type II transport protein GspH	4	
pfam12034	Domain of unknown function (DUF3520)	4	
pfam12040	Domain of unknown function (DUF3526)	4	
pfam12046	Cofactor assembly of complex C subunit B	2	
pfam12049	Protein of unknown function (DUF3531)	1	
pfam12058	Protein of unknown function (DUF3539)	1	
pfam12059	Protein of unknown function (DUF3540)	2	
pfam12072	Domain of unknown function (DUF3552)	13	
pfam12073	Protein of unknown function (DUF3553)	4	
pfam12081	GldM N-terminal domain	1	
pfam12095	Protein CHLORORESPIRATORY REDUCTION 7	1	
pfam12098	Protein of unknown function (DUF3574)	4	
pfam12100	Domain of unknown function (DUF3576)	4	
pfam12102	Domain of unknown function (DUF3578)	5	
pfam12112	Protein of unknown function (DUF3579)	4	
pfam12118	SprA-related family	1	
pfam12130	Protein of unknown function (DUF3585)	1	
pfam12137	RNA polymerase recycling family C-terminal	1	
pfam12146	Serine aminopeptidase, S33	17	
pfam12159	Protein of unknown function (DUF3593)	1	
pfam12161	HsdM N-terminal domain	53	
pfam12167	Domain of unknown function (DUF3596)	1	
pfam12169	DNA polymerase III subunits gamma and tau domain III	20	
pfam12170	DNA polymerase III tau subunit V interacting with alpha	1	
pfam12172	Rubredoxin-like zinc ribbon domain (DUF35_N)	12	
pfam12183	Restriction endonuclease NotI	6	
pfam12215	beta-glucosidase 2, glycosyl-hydrolase family 116 N-term	2	
pfam12221	Bacterial membrane protein N terminal	5	
pfam12222	Peptide N-acetyl-beta-D-glucosaminyl asparaginase amidase A	1	
pfam12228	Protein of unknown function (DUF3604)	13	
pfam12236	Bacteriophage head to tail connecting protein	3	
pfam12241	Trans-2-enoyl-CoA reductase catalytic region	2	
pfam12242	NAD(P)H binding domain of trans-2-enoyl-CoA reductase	2	
pfam12263	Protein of unknown function (DUF3611)	1	
pfam12270	Cytochrome c oxidase subunit IV	5	
pfam12281	Nucleotidyltransferase	4	
pfam12282	Signal transduction histidine kinase	1	
pfam12288	Carboxysome shell peptide mid-region	1	
pfam12293	Putative outer membrane core complex of type IVb secretion	2	
pfam12318	Membrane bound FAD containing D-sorbitol dehydrogenase	1	
pfam12323	Helix-turn-helix domain	16	
pfam12327	FtsZ family, C-terminal domain	28	
pfam12344	Ultra-violet resistance protein B	23	
pfam12345	Protein of unknown function (DUF3641)	11	
pfam12358	Protein of unknown function (DUF3644)	4	
pfam12362	DNA polymerase III gamma and tau subunits C terminal	6	
pfam12367	Pyruvate ferredoxin oxidoreductase beta subunit C terminal	2	
pfam12368	Rhodanase C-terminal	4	
pfam12390	Selenocysteine synthase N terminal	2	
pfam12391	Protocatechuate 3,4-dioxygenase beta subunit N terminal	4	
pfam12399	Branched-chain amino acid ATP-binding cassette transporter	58	
pfam12411	Choline sulfatase enzyme C terminal	8	
pfam12418	Acyl-CoA dehydrogenase N terminal	2	
pfam12419	SNF2 Helicase protein	4	
pfam12441	CopG antitoxin of type II toxin-antitoxin system	2	
pfam12450	von Willebrand factor	2	
pfam12452	Protein of unknown function (DUF3685)	1	
pfam12469	CRISPR-associated protein	6	
pfam12476	Protein of unknown function (DUF3696)	29	
pfam12500	TRSP domain C terminus to PRTase_2	1	
pfam12501	Phosphate ATP-binding cassette transporter	4	
pfam12525	Protein of unknown function (DUF3726)	4	
pfam12527	Protein of unknown function (DUF3727)	1	
pfam12544	Lysine-2,3-aminomutase	2	
pfam12556	Cobaltochelatase CobS subunit N terminal	5	
pfam12557	Cob(I)alamin adenosyltransferase N terminal	2	
pfam12560	RAG1 importin binding	1	
pfam12564	Type III restriction/modification enzyme methylation subunit	2	
pfam12570	Protein of unknown function (DUF3750)	4	
pfam12571	Phage tail-collar fibre protein	1	
pfam12573	2-oxoisovalerate dehydrogenase E1 alpha subunit N terminal	1	
pfam12600	Protein of unknown function (DUF3769)	2	
pfam12607	Protein of unknown function (DUF3772)	1	
pfam12617	Iron-Sulfur binding protein C terminal	1	
pfam12625	Arabinose-binding domain of AraC transcription regulator, N-term	1	
pfam12626	Polymerase A arginine-rich C-terminus	5	
pfam12627	Probable RNA and SrmB- binding site of polymerase A	29	
pfam12631	MnmE helical domain	29	
pfam12635	Protein of unknown function (DUF3780)	2	
pfam12637	TSCPD domain	9	
pfam12646	Domain of unknown function (DUF3783)	1	
pfam12651	Ribbon-helix-helix domain	1	
pfam12666	PrgI family protein	1	
pfam12674	Putative zinc ribbon domain	2	
pfam12679	ABC-2 family transporter protein	5	
pfam12680	SnoaL-like domain	12	
pfam12681	Glyoxalase-like domain	50	
pfam12686	Protein of unknown function (DUF3800)	14	
pfam12689	Acid Phosphatase	1	
pfam12692	S-adenosyl-L-methionine methyltransferase	1	
pfam12693	GspL periplasmic domain	1	
pfam12694	Putative molybdenum carrier	1	
pfam12695	Alpha/beta hydrolase family	30	
pfam12696	TraM recognition site of TraD and TraG	8	
pfam12697	Alpha/beta hydrolase family	34	
pfam12698	ABC-2 family transporter protein	4	
pfam12704	MacB-like periplasmic core domain	40	
pfam12705	PD-(D/E)XK nuclease superfamily	52	
pfam12706	Beta-lactamase superfamily domain	40	
pfam12710	haloacid dehalogenase-like hydrolase	9	
pfam12728	Helix-turn-helix domain	22	
pfam12730	ABC-2 family transporter protein	9	
pfam12733	Cadherin-like beta sandwich domain	1	
pfam12759	InsA C-terminal domain	1	
pfam12760	Transposase zinc-ribbon domain	40	
pfam12762	ISXO2-like transposase domain	72	
pfam12766	Pyridoxamine 5'-phosphate oxidase	1	
pfam12769	4TM region of pyridine nucleotide transhydrogenase, mitoch	14	
pfam12770	CHAT domain	3	
pfam12771	Starch-binding associating with outer membrane	2	
pfam12773	Double zinc ribbon	1	
pfam12784	PD-(D/E)XK nuclease family transposase	41	
pfam12787	EcsC protein family	2	
pfam12796	Ankyrin repeats (3 copies)	265	
pfam12798	4Fe-4S binding domain	1	
pfam12799	Leucine Rich repeats (2 copies)	2	
pfam12800	4Fe-4S binding domain	8	
pfam12801	4Fe-4S binding domain	2	
pfam12802	MarR family	13	
pfam12804	MobA-like NTP transferase domain	59	
pfam12806	Acetyl-CoA dehydrogenase C-terminal like	4	
pfam12826	Helix-hairpin-helix motif	25	
pfam12831	FAD dependent oxidoreductase	15	
pfam12833	Helix-turn-helix domain	18	
pfam12836	Helix-hairpin-helix motif	8	
pfam12837	4Fe-4S binding domain	1	
pfam12838	4Fe-4S dicluster domain	40	
pfam12840	Helix-turn-helix domain	12	
pfam12844	Helix-turn-helix domain	8	
pfam12846	AAA-like domain	37	
pfam12847	Methyltransferase domain	20	
pfam12848	ABC transporter	11	
pfam12849	PBP superfamily domain	40	
pfam12850	Calcineurin-like phosphoesterase superfamily domain	12	
pfam12852	Cupin	4	
pfam12860	PAS fold	2	
pfam12867	DinB superfamily	6	
pfam12870	Domain of unknown function (DUF4878)	1	
pfam12872	OST-HTH/LOTUS domain	3	
pfam12890	Dihydro-orotase-like	1	
pfam12892	Spy0128-like isopeptide containing domain	1	
pfam12893	Putative lumazine-binding	1	
pfam12895	Anaphase-promoting complex, cyclosome, subunit 3	6	
pfam12897	Alanine-glyoxylate amino-transferase	2	
pfam12899	Alkaline and neutral invertase	1	
pfam12900	Pyridoxamine 5'-phosphate oxidase	2	
pfam12902	Ferritin-like	4	
pfam12911	N-terminal TM domain of oligopeptide transport permease C	41	
pfam12915	Protein of unknown function (DUF3833)	5	
pfam12937	F-box-like	1	
pfam12942	Archaeal ammonia monooxygenase subunit A (AmoA)	2	
pfam12950	TaqI-like C-terminal specificity domain	16	
pfam12957	Domain of unknown function (DUF3846)	1	
pfam12973	ChrR Cupin-like domain	8	
pfam12974	ABC transporter, phosphonate, periplasmic substrate-binding protein	4	
pfam12996	DUF based on E. rectale Gene description (DUF3880)	2	
pfam13004	Putative binding domain, N-terminal	1	
pfam13011	leucine-zipper of insertion element IS481	10	
pfam13020	Domain of unknown function (DUF3883)	14	
pfam13023	HD domain	4	
pfam13030	Protein of unknown function (DUF3891)	2	
pfam13036	Peptidoglycan-synthase activator LpoB	1	
pfam13083	KH domain	10	
pfam13085	2Fe-2S iron-sulfur cluster binding domain	33	
pfam13086	AAA domain	11	
pfam13087	AAA domain	18	
pfam13088	BNR repeat-like domain	1	
pfam13089	Polyphosphate kinase N-terminal domain	9	
pfam13090	Polyphosphate kinase C-terminal domain	17	
pfam13091	PLD-like domain	47	
pfam13098	Thioredoxin-like domain	13	
pfam13103	TonB C terminal	9	
pfam13115	YtkA-like	2	
pfam13116	Protein of unknown function	8	
pfam13127	Protein of unknown function (DUF3955)	4	
pfam13145	PPIC-type PPIASE domain	9	
pfam13155	Toprim-like	3	
pfam13156	Restriction endonuclease	27	
pfam13163	Protein of unknown function (DUF3999)	1	
pfam13166	AAA domain	6	
pfam13167	GTP-binding GTPase N-terminal	17	
pfam13173	AAA domain	126	
pfam13174	Tetratricopeptide repeat	22	
pfam13175	AAA ATPase domain	21	
pfam13176	Tetratricopeptide repeat	3	
pfam13177	DNA polymerase III, delta subunit	47	
pfam13180	PDZ domain	59	
pfam13181	Tetratricopeptide repeat	40	
pfam13182	Protein of unknown function (DUF4007)	13	
pfam13183	4Fe-4S dicluster domain	24	
pfam13184	NusA-like KH domain	24	
pfam13185	GAF domain	10	
pfam13186	Iron-sulfur cluster-binding domain	6	
pfam13187	4Fe-4S dicluster domain	6	
pfam13188	PAS domain	4	
pfam13191	AAA ATPase domain	97	
pfam13193	AMP-binding enzyme C-terminal domain	116	
pfam13195	Protein of unknown function (DUF4011)	7	
pfam13200	Putative glycosyl hydrolase domain	1	
pfam13202	EF hand	5	
pfam13203	Putative metallopeptidase domain	3	
pfam13205	Bacterial Ig-like domain	6	
pfam13207	AAA domain	1	
pfam13208	TerB N-terminal domain	1	
pfam13212	Domain of unknown function (DUF4020)	1	
pfam13229	Right handed beta helix region	1	
pfam13231	Dolichyl-phosphate-mannose-protein mannosyltransferase	8	
pfam13237	4Fe-4S dicluster domain	9	
pfam13238	AAA domain	7	
pfam13240	zinc-ribbon domain	6	
pfam13241	Putative NAD(P)-binding	8	
pfam13242	HAD-hyrolase-like	27	
pfam13244	Domain of unknown function (DUF4040)	2	
pfam13245	AAA domain	16	
pfam13246	Cation transport ATPase (P-type)	2	
pfam13247	4Fe-4S dicluster domain	17	
pfam13252	Protein of unknown function (DUF4043)	4	
pfam13263	PHP-associated	3	
pfam13264	Domain of unknown function (DUF4055)	2	
pfam13271	Domain of unknown function (DUF4062)	2	
pfam13274	Protein of unknown function (DUF4065)	77	
pfam13276	HTH-like domain	13	
pfam13277	YmdB-like protein	21	
pfam13279	Thioesterase-like superfamily	15	
pfam13280	WYL domain	8	
pfam13286	Phosphohydrolase-associated domain	14	
pfam13288	DXP reductoisomerase C-terminal domain	15	
pfam13289	SIR2-like domain	26	
pfam13291	ACT domain	15	
pfam13292	1-deoxy-D-xylulose-5-phosphate synthase	19	
pfam13301	Protein of unknown function (DUF4079)	2	
pfam13302	Acetyltransferase (GNAT) domain	20	
pfam13304	AAA domain, putative AbiEii toxin, Type IV TA system	255	
pfam13305	WHG domain	2	
pfam13306	Leucine rich repeats (6 copies)	16	
pfam13307	Helicase C-terminal domain	17	
pfam13310	Virulence protein RhuM family	24	
pfam13318	Protein of unknown function (DUF4089)	1	
pfam13326	Photosystem II Pbs27	1	
pfam13328	HD domain	32	
pfam13333	Integrase core domain	1	
pfam13335	Magnesium chelatase, subunit ChlI C-terminal	21	
pfam13336	Acetyl-CoA hydrolase/transferase C-terminal domain	1	
pfam13338	Transcriptional regulator, AbiEi antitoxin	33	
pfam13340	Putative transposase of IS4/5 family (DUF4096)	47	
pfam13342	C-terminal repeat of topoisomerase	3	
pfam13343	Bacterial extracellular solute-binding protein	25	
pfam13344	Haloacid dehalogenase-like hydrolase	5	
pfam13347	MFS/sugar transport protein	16	
pfam13349	Putative adhesin	3	
pfam13353	4Fe-4S single cluster domain	2	
pfam13354	Beta-lactamase enzyme family	2	
pfam13355	Protein of unknown function (DUF4101)	1	
pfam13356	Domain of unknown function (DUF4102)	4	
pfam13358	DDE superfamily endonuclease	111	
pfam13359	DDE superfamily endonuclease	5	
pfam13360	PQQ-like domain	47	
pfam13361	UvrD-like helicase C-terminal domain	115	
pfam13362	Toprim domain	5	
pfam13365	Trypsin-like peptidase domain	89	
pfam13366	PD-(D/E)XK nuclease superfamily	1	
pfam13367	Protease prsW family	3	
pfam13368	Topoisomerase C-terminal repeat	20	
pfam13369	Transglutaminase-like superfamily	4	
pfam13370	4Fe-4S single cluster domain of Ferredoxin I	5	
pfam13371	Tetratricopeptide repeat	15	
pfam13372	Alginate export	1	
pfam13374	Tetratricopeptide repeat	25	
pfam13375	RnfC Barrel sandwich hybrid domain	2	
pfam13376	Bacteriocin-protection, YdeI or OmpD-Associated	16	
pfam13377	Periplasmic binding protein-like domain	14	
pfam13378	Enolase C-terminal domain-like	87	
pfam13379	NMT1-like family	4	
pfam13380	CoA binding domain	26	
pfam13382	Adenine deaminase C-terminal domain	2	
pfam13384	Homeodomain-like domain	34	
pfam13385	Concanavalin A-like lectin/glucanases superfamily	12	
pfam13387	Domain of unknown function (DUF4105)	2	
pfam13391	HNH endonuclease	16	
pfam13393	Histidyl-tRNA synthetase	71	
pfam13394	4Fe-4S single cluster domain	6	
pfam13395	HNH endonuclease	23	
pfam13399	LytR cell envelope-related transcriptional attenuator	1	
pfam13400	Putative Flp pilus-assembly TadE/G-like	3	
pfam13401	AAA domain	27	
pfam13404	AsnC-type helix-turn-helix domain	4	
pfam13406	Transglycosylase SLT domain	27	
pfam13407	Periplasmic binding protein domain	28	
pfam13408	Recombinase zinc beta ribbon domain	4	
pfam13409	Glutathione S-transferase, N-terminal domain	4	
pfam13410	Glutathione S-transferase, C-terminal domain	21	
pfam13411	MerR HTH family regulatory protein	22	
pfam13412	Winged helix-turn-helix DNA-binding	17	
pfam13413	Helix-turn-helix domain	9	
pfam13414	TPR repeat	200	
pfam13416	Bacterial extracellular solute-binding protein	60	
pfam13417	Glutathione S-transferase, N-terminal domain	53	
pfam13418	Galactose oxidase, central domain	1	
pfam13419	Haloacid dehalogenase-like hydrolase	51	
pfam13420	Acetyltransferase (GNAT) domain	4	
pfam13421	SPFH domain-Band 7 family	3	
pfam13424	Tetratricopeptide repeat	70	
pfam13425	O-antigen ligase like membrane protein	2	
pfam13426	PAS domain	6	
pfam13428	Tetratricopeptide repeat	6	
pfam13431	Tetratricopeptide repeat	6	
pfam13432	Tetratricopeptide repeat	42	
pfam13433	Periplasmic binding protein domain	4	
pfam13434	L-lysine 6-monooxygenase (NADPH-requiring)	1	
pfam13436	Glycine-zipper domain	2	
pfam13437	HlyD family secretion protein	46	
pfam13439	Glycosyltransferase Family 4	19	
pfam13442	Cytochrome C oxidase, cbb3-type, subunit III	57	
pfam13443	Cro/C1-type HTH DNA-binding domain	2	
pfam13444	Acetyltransferase (GNAT) domain	4	
pfam13445	RING-type zinc-finger	1	
pfam13449	Esterase-like activity of phytase	8	
pfam13450	NAD(P)-binding Rossmann-like domain	45	
pfam13452	N-terminal half of MaoC dehydratase	8	
pfam13453	Transcription factor zinc-finger	4	
pfam13456	Reverse transcriptase-like	5	
pfam13458	Periplasmic binding protein	113	
pfam13459	4Fe-4S single cluster domain	3	
pfam13460	NAD(P)H-binding	9	
pfam13462	Thioredoxin	27	
pfam13463	Winged helix DNA-binding domain	5	
pfam13464	Domain of unknown function (DUF4115)	2	
pfam13466	STAS domain	3	
pfam13467	Ribbon-helix-helix domain	5	
pfam13468	Glyoxalase-like domain	4	
pfam13469	Sulfotransferase family	8	
pfam13470	PIN domain	12	
pfam13472	GDSL-like Lipase/Acylhydrolase family	14	
pfam13473	Cupredoxin-like domain	2	
pfam13474	SnoaL-like domain	2	
pfam13476	AAA domain	84	
pfam13477	Glycosyl transferase 4-like	1	
pfam13478	XdhC Rossmann domain	31	
pfam13479	AAA domain	8	
pfam13480	Acetyltransferase (GNAT) domain	11	
pfam13481	AAA domain	19	
pfam13482	RNase_H superfamily	8	
pfam13483	Beta-lactamase superfamily domain	17	
pfam13484	4Fe-4S double cluster binding domain	10	
pfam13485	Peptidase MA superfamily	2	
pfam13486	Reductive dehalogenase subunit	3	
pfam13487	HD domain	6	
pfam13488	Glycine zipper	2	
pfam13489	Methyltransferase domain	24	
pfam13490	Putative zinc-finger	2	
pfam13491	4TM region of DNA translocase FtsK/SpoIIIE	18	
pfam13495	Phage integrase, N-terminal SAM-like domain	5	
pfam13499	EF-hand domain pair	4	
pfam13500	AAA domain	13	
pfam13501	Sulfur oxidation protein SoxY	4	
pfam13502	AsmA-like C-terminal region	23	
pfam13505	Outer membrane protein beta-barrel domain	11	
pfam13506	Glycosyl transferase family 21	1	
pfam13507	CobB/CobQ-like glutamine amidotransferase domain	32	
pfam13508	Acetyltransferase (GNAT) domain	13	
pfam13510	2Fe-2S iron-sulfur cluster binding domain	43	
pfam13512	Tetratricopeptide repeat	2	
pfam13514	AAA domain	19	
pfam13517	Repeat domain in Vibrio, Colwellia, Bradyrhizobium and Shewanella	26	
pfam13518	Helix-turn-helix domain	21	
pfam13519	von Willebrand factor type A domain	38	
pfam13520	Amino acid permease	9	
pfam13521	AAA domain	3	
pfam13522	Glutamine amidotransferase domain	41	
pfam13524	Glycosyl transferases group 1	26	
pfam13525	Outer membrane lipoprotein	23	
pfam13527	Acetyltransferase (GNAT) domain	5	
pfam13528	Glycosyl transferase family 1	3	
pfam13529	Peptidase_C39 like family	1	
pfam13530	Sterol carrier protein domain	4	
pfam13531	Bacterial extracellular solute-binding protein	17	
pfam13532	2OG-Fe(II) oxygenase superfamily	6	
pfam13533	Biotin-lipoyl like	34	
pfam13534	4Fe-4S dicluster domain	12	
pfam13535	ATP-grasp domain	9	
pfam13537	Glutamine amidotransferase domain	19	
pfam13538	UvrD-like helicase C-terminal domain	21	
pfam13539	D-alanyl-D-alanine carboxypeptidase	1	
pfam13540	Regulator of chromosome condensation (RCC1) repeat	34	
