Pfam ID	Pfam Name	Gene Count (assembled)	
pfam05973	Phage derived protein Gp49-like (DUF891)	1	
pfam05979	Bacterial protein of unknown function (DUF896)	2	
pfam05991	YacP-like NYN domain	6	
pfam06013	Proteins of 100 residues with WXG	4	
pfam06026	Ribose 5-phosphate isomerase A (phosphoriboisomerase A)	1	
pfam06028	Alpha/beta hydrolase of unknown function (DUF915)	1	
pfam06029	AlkA N-terminal domain	1	
pfam06030	Bacterial protein of unknown function (DUF916)	1	
pfam06050	2-hydroxyglutaryl-CoA dehydratase, D-component	30	
pfam06071	Protein of unknown function (DUF933)	3	
pfam06093	Spt4/RpoE2 zinc finger	1	
pfam06094	Gamma-glutamyl cyclotransferase, AIG2-like	2	
pfam06100	MCRA family	5	
pfam06107	Bacterial protein of unknown function (DUF951)	2	
pfam06114	Domain of unknown function (DUF955)	16	
pfam06115	Domain of unknown function (DUF956)	2	
pfam06125	Bacterial protein of unknown function (DUF961)	6	
pfam06130	Phosphate propanoyltransferase	1	
pfam06133	Control of competence regulator ComK, YlbF/YmcA	4	
pfam06135	Bacterial protein of unknown function (DUF965)	2	
pfam06144	DNA polymerase III, delta subunit	5	
pfam06149	Protein of unknown function (DUF969)	1	
pfam06152	Phage minor capsid protein 2	2	
pfam06153	Cyclic-di-AMP receptor	1	
pfam06156	Protein of unknown function (DUF972)	1	
pfam06161	Protein of unknown function (DUF975)	5	
pfam06165	Glycosyltransferase family 36	7	
pfam06177	QueT transporter	3	
pfam06180	Cobalt chelatase (CbiK)	5	
pfam06199	Phage tail tube protein	2	
pfam06207	Protein of unknown function (DUF1002)	4	
pfam06245	Protein of unknown function (DUF1015)	7	
pfam06250	Protein of unknown function (DUF1016)	7	
pfam06253	Trimethylamine methyltransferase (MTTB)	2	
pfam06257	Biofilm formation stimulator VEG	1	
pfam06271	RDD family	3	
pfam06325	Ribosomal protein L11 methyltransferase (PrmA)	7	
pfam06397	Desulfoferrodoxin, N-terminal domain	2	
pfam06414	Zeta toxin	1	
pfam06415	BPG-independent PGAM N-terminus (iPGM_N)	5	
pfam06418	CTP synthase N-terminus	13	
pfam06421	GTP-binding protein LepA C-terminus	8	
pfam06426	Serine acetyltransferase, N-terminal	1	
pfam06445	GyrI-like small molecule binding domain	13	
pfam06452	Carbohydrate family 9 binding domain-like	1	
pfam06458	MucBP domain	1	
pfam06463	Molybdenum Cofactor Synthesis C	7	
pfam06470	SMC proteins Flexible Hinge Domain	6	
pfam06480	FtsH Extracellular	8	
pfam06496	Protein of unknown function (DUF1097)	1	
pfam06506	Propionate catabolism activator	1	
pfam06508	Queuosine biosynthesis protein QueC	4	
pfam06541	Putative ABC-transporter type IV	10	
pfam06559	2'-deoxycytidine 5'-triphosphate deaminase (DCD)	1	
pfam06560	Glucose-6-phosphate isomerase (GPI)	1	
pfam06574	FAD synthetase	7	
pfam06580	Histidine kinase	34	
pfam06605	Prophage endopeptidase tail	4	
pfam06628	Catalase-related immune-responsive	1	
pfam06686	Stage III sporulation protein AC/AD protein family	9	
pfam06689	ClpX C4-type zinc finger	7	
pfam06695	Putative small multi-drug export protein	4	
pfam06723	MreB/Mbl protein	15	
pfam06725	3D domain	2	
pfam06733	DEAD_2	4	
pfam06736	Protein of unknown function (DUF1211)	2	
pfam06738	Putative threonine/serine exporter	6	
pfam06742	Protein of unknown function (DUF1214)	2	
pfam06769	YoeB-like toxin of bacterial type II toxin-antitoxin system	1	
pfam06792	Uncharacterised protein family (UPF0261)	1	
pfam06808	Tripartite ATP-independent periplasmic transporter, DctM component	8	
pfam06824	Protein of unknown function (DUF1237)	3	
pfam06827	Zinc finger found in FPG and IleRS	4	
pfam06831	Formamidopyrimidine-DNA glycosylase H2TH domain	1	
pfam06838	Methionine gamma-lyase	11	
pfam06849	Protein of unknown function (DUF1246)	1	
pfam06854	Bacteriophage Gp15 protein	2	
pfam06855	YozE SAM-like fold	1	
pfam06866	Protein of unknown function (DUF1256)	2	
pfam06874	Firmicute fructose-1,6-bisphosphatase	8	
pfam06898	Putative stage IV sporulation protein YqfD	4	
pfam06908	Protein of unknown function (DUF1273)	1	
pfam06912	Protein of unknown function (DUF1275)	6	
pfam06923	Glucitol operon activator protein (GutM)	1	
pfam06925	Monogalactosyldiacylglycerol (MGDG) synthase	4	
pfam06935	Protein of unknown function (DUF1284)	1	
pfam06940	Domain of unknown function (DUF1287)	2	
pfam06941	5' nucleotidase, deoxy (Pyrimidine), cytosolic type C protein (NT5C)	2	
pfam06949	Protein of unknown function (DUF1292)	5	
pfam06961	Protein of unknown function (DUF1294)	1	
pfam06962	Putative rRNA methylase	1	
pfam06964	Alpha-L-arabinofuranosidase C-terminal domain	7	
pfam06965	Na+/H+ antiporter 1	3	
pfam06968	Biotin and Thiamin Synthesis associated domain	8	
pfam06969	HemN C-terminal domain	2	
pfam06970	Replication initiator protein A (RepA) N-terminus	10	
pfam06971	Putative DNA-binding protein N-terminus	4	
pfam06973	Domain of unknown function (DUF1297)	1	
pfam06995	Phage P2 GpU	1	
pfam06998	Protein of unknown function (DUF1307)	1	
pfam07005	Putative sugar-binding N-terminal domain	1	
pfam07009	NusG domain II	3	
pfam07030	Protein of unknown function (DUF1320)	1	
pfam07055	Enoyl reductase FAD binding domain	2	
pfam07081	Protein of unknown function (DUF1349)	2	
pfam07083	Protein of unknown function (DUF1351)	1	
pfam07085	DRTGG domain	2	
pfam07136	Protein of unknown function (DUF1385)	5	
pfam07155	ECF-type riboflavin transporter, S component	14	
pfam07179	SseB protein N-terminal domain	6	
pfam07194	P2 response regulator binding domain	1	
pfam07221	N-acylglucosamine 2-epimerase (GlcNAc 2-epimerase)	4	
pfam07228	Stage II sporulation protein E (SpoIIE)	12	
pfam07242	Protein of unknown function (DUF1430)	1	
pfam07247	Alcohol acetyltransferase	2	
pfam07261	Replication initiation and membrane attachment	4	
pfam07275	Antirestriction protein (ArdA)	19	
pfam07282	Putative transposase DNA-binding domain	29	
pfam07287	Protein of unknown function (DUF1446)	1	
pfam07314	Protein of unknown function (DUF1461)	2	
pfam07331	Tripartite tricarboxylate transporter TctB family	1	
pfam07352	Bacteriophage Mu Gam like protein	1	
pfam07355	Glycine/sarcosine/betaine reductase selenoprotein B (GRDB)	2	
pfam07374	Protein of unknown function (DUF1492)	1	
pfam07385	Protein of unknown function (DUF1498)	1	
pfam07411	Domain of unknown function (DUF1508)	1	
pfam07441	SigmaK-factor processing regulatory protein BofA	3	
pfam07451	Stage V sporulation protein AD (SpoVAD)	10	
pfam07453	NUMOD1 domain	1	
pfam07454	Stage II sporulation protein P (SpoIIP)	5	
pfam07456	Heptaprenyl diphosphate synthase component I	3	
pfam07463	NUMOD4 motif	1	
pfam07475	HPr Serine kinase C-terminal domain	4	
pfam07477	Glycosyl hydrolase family 67 C-terminus	1	
pfam07478	D-ala D-ala ligase C-terminus	11	
pfam07479	NAD-dependent glycerol-3-phosphate dehydrogenase C-terminus	10	
pfam07486	Cell Wall Hydrolase	6	
pfam07488	Glycosyl hydrolase family 67 middle domain	1	
pfam07494	Two component regulator propeller	1	
pfam07495	Y_Y_Y domain	1	
pfam07497	Rho termination factor, RNA-binding domain	3	
pfam07498	Rho termination factor, N-terminal domain	2	
pfam07499	RuvA, C-terminal domain	3	
pfam07501	G5 domain	3	
pfam07503	HypF finger	5	
pfam07505	Protein of unknown function (DUF5131)	2	
pfam07508	Recombinase	86	
pfam07510	Protein of unknown function (DUF1524)	3	
pfam07516	SecA Wing and Scaffold domain	9	
pfam07517	SecA DEAD-like domain	3	
pfam07521	Zn-dependent metallo-hydrolase RNA specificity domain	8	
pfam07523	Bacterial Ig-like domain (group 3)	6	
pfam07532	Bacterial Ig-like domain (group 4)	3	
pfam07538	Clostridial hydrophobic W	9	
pfam07541	Eukaryotic translation initiation factor 2 alpha subunit	1	
pfam07549	SecD/SecF GG Motif	1	
pfam07554	Uncharacterised Sugar-binding Domain	5	
pfam07555	beta-N-acetylglucosaminidase	4	
pfam07556	Protein of unknown function (DUF1538)	1	
pfam07561	Domain of Unknown Function (DUF1540)	1	
pfam07580	M26 IgA1-specific Metallo-endopeptidase C-terminal region	1	
pfam07581	The GLUG motif	3	
pfam07582	AP endonuclease family 2 C terminus	2	
pfam07591	Pretoxin HINT domain	2	
pfam07602	Protein of unknown function (DUF1565)	2	
pfam07638	ECF sigma factor	1	
pfam07650	KH domain	14	
pfam07664	Ferrous iron transport protein B C terminus	9	
pfam07669	Eco57I restriction-modification methylase	2	
pfam07670	Nucleoside recognition	19	
pfam07683	Cobalamin synthesis protein cobW C-terminal domain	5	
pfam07685	CobB/CobQ-like glutamine amidotransferase domain	18	
pfam07687	Peptidase dimerisation domain	7	
pfam07690	Major Facilitator Superfamily	41	
pfam07691	PA14 domain	2	
pfam07693	KAP family P-loop domain	3	
pfam07702	UTRA domain	15	
pfam07715	TonB-dependent Receptor Plug Domain	2	
pfam07719	Tetratricopeptide repeat	3	
pfam07722	Peptidase C26	4	
pfam07724	AAA domain (Cdc48 subfamily)	26	
pfam07726	ATPase family associated with various cellular activities (AAA)	9	
pfam07728	AAA domain (dynein-related subfamily)	8	
pfam07729	FCD domain	12	
pfam07730	Histidine kinase	5	
pfam07733	Bacterial DNA polymerase III alpha subunit	27	
pfam07739	TipAS antibiotic-recognition domain	1	
pfam07745	Glycosyl hydrolase family 53	7	
pfam07748	Glycosyl hydrolases family 38 C-terminal domain	2	
pfam07751	Abi-like protein	4	
pfam07755	Protein of unknown function (DUF1611)	1	
pfam07786	Protein of unknown function (DUF1624)	3	
pfam07804	HipA-like C-terminal domain	7	
pfam07805	HipA-like N-terminal domain	6	
pfam07811	TadE-like protein	6	
pfam07812	TfuA-like protein	1	
pfam07826	IMP cyclohydrolase-like protein	10	
pfam07831	Pyrimidine nucleoside phosphorylase C-terminal domain	3	
pfam07833	Copper amine oxidase N-terminal domain	3	
pfam07853	Protein of unknown function (DUF1648)	9	
pfam07854	Protein of unknown function (DUF1646)	1	
pfam07859	alpha/beta hydrolase fold	12	
pfam07866	Protein of unknown function (DUF1653)	4	
pfam07873	YabP family	4	
pfam07876	Stress responsive A/B Barrel Domain	2	
pfam07882	L-fucose isomerase, second N-terminal domain	2	
pfam07883	Cupin domain	24	
pfam07885	Ion channel	3	
pfam07892	Protein of unknown function (DUF1667)	4	
pfam07905	Purine catabolism regulatory protein-like family	7	
pfam07907	YibE/F-like protein	6	
pfam07929	Plasmid pRiA4b ORF-3-like protein	2	
pfam07934	8-oxoguanine DNA glycosylase, N-terminal domain	3	
pfam07943	Penicillin-binding protein 5, C-terminal domain	9	
pfam07944	Beta-L-arabinofuranosidase, GH127	11	
pfam07949	YbbR-like protein	2	
pfam07969	Amidohydrolase family	8	
pfam07973	Threonyl and Alanyl tRNA synthetase second additional domain	8	
pfam07977	FabA-like domain	6	
pfam07991	Acetohydroxy acid isomeroreductase, NADPH-binding domain	4	
pfam07992	Pyridine nucleotide-disulphide oxidoreductase	55	
pfam07993	Male sterility protein	2	
pfam08000	Bacterial PH domain	2	
pfam08002	Protein of unknown function (DUF1697)	1	
pfam08006	Protein of unknown function (DUF1700)	6	
pfam08011	PD-(D/E)XK nuclease superfamily	18	
pfam08013	Tagatose 6 phosphate kinase	1	
pfam08020	Protein of unknown function (DUF1706)	3	
pfam08029	HisG, C-terminal domain	2	
pfam08032	RNA 2'-O ribose methyltransferase substrate binding	9	
pfam08068	DKCLD (NUC011) domain	1	
pfam08069	Ribosomal S13/S15 N-terminal domain	1	
pfam08071	RS4NT (NUC023) domain	1	
pfam08125	Mannitol dehydrogenase C-terminal domain	8	
pfam08206	Ribonuclease B OB domain	2	
pfam08207	Elongation factor P (EF-P) KOW-like domain	2	
pfam08211	Cytidine and deoxycytidylate deaminase zinc-binding region	2	
pfam08220	DeoR-like helix-turn-helix domain	30	
pfam08222	CodY helix-turn-helix domain	1	
pfam08230	Cpl-7 lysozyme C-terminal domain	2	
pfam08238	Sel1 repeat	5	
pfam08239	Bacterial SH3 domain	22	
pfam08240	Alcohol dehydrogenase GroES-like domain	23	
pfam08241	Methyltransferase domain	28	
pfam08242	Methyltransferase domain	2	
pfam08244	Glycosyl hydrolases family 32 C terminal	4	
pfam08245	Mur ligase middle domain	45	
pfam08264	Anticodon-binding domain of tRNA	30	
pfam08267	Cobalamin-independent synthase, N-terminal domain	4	
pfam08271	TFIIB zinc-binding	1	
pfam08275	DNA primase catalytic core, N-terminal domain	4	
pfam08279	HTH domain	12	
pfam08281	Sigma-70, region 4	71	
pfam08282	haloacid dehalogenase-like hydrolase	71	
pfam08298	PrkA AAA domain	5	
pfam08299	Bacterial dnaA protein helix-turn-helix	6	
pfam08305	NPCBM/NEW2 domain	1	
pfam08323	Starch synthase catalytic domain	9	
pfam08332	Calcium/calmodulin dependent protein kinase II association domain	1	
pfam08340	Domain of unknown function (DUF1732)	3	
pfam08343	Ribonucleotide reductase N-terminal	1	
pfam08346	AntA/AntB antirepressor	1	
pfam08348	YheO-like PAS domain	3	
pfam08350	Domain of unknown function (DUF1724)	2	
pfam08352	Oligopeptide/dipeptide transporter, C-terminal region	19	
pfam08353	Domain of unknown function (DUF1727)	5	
pfam08359	YsiA-like protein, C-terminal region	1	
pfam08367	Peptidase M16C associated	9	
pfam08378	Nuclease-related domain	1	
pfam08379	Bacterial transglutaminase-like N-terminal region	1	
pfam08388	Group II intron, maturase-specific domain	13	
pfam08401	Domain of unknown function (DUF1738)	3	
pfam08402	TOBE domain	12	
pfam08423	Rad51	3	
pfam08428	Rib/alpha-like repeat	1	
pfam08436	1-deoxy-D-xylulose 5-phosphate reductoisomerase C-terminal	10	
pfam08438	GTPase of unknown function C-terminal	1	
pfam08439	Oligopeptidase F	2	
pfam08445	FR47-like protein	1	
pfam08447	PAS fold	5	
pfam08448	PAS fold	1	
pfam08455	Bacterial SNF2 helicase associated	7	
pfam08459	UvrC Helix-hairpin-helix N-terminal	5	
pfam08460	Bacterial SH3 domain	2	
pfam08461	Ribonuclease R winged-helix domain	1	
pfam08463	EcoEI R protein C-terminal	1	
pfam08478	POTRA domain, FtsQ-type	5	
pfam08481	GBS Bsp-like repeat	1	
pfam08483	IstB-like ATP binding N-terminal	3	
pfam08485	Polysaccharide biosynthesis protein C-terminal	2	
pfam08486	Stage II sporulation protein	8	
pfam08489	Domain of unknown function (DUF1743)	2	
pfam08494	DEAD/H associated	1	
pfam08497	Radical SAM N-terminal	7	
pfam08501	Shikimate dehydrogenase substrate binding domain	15	
pfam08502	LeuA allosteric (dimerisation) domain	6	
pfam08503	Tetrahydrodipicolinate succinyltransferase N-terminal	1	
pfam08529	NusA N-terminal domain	2	
pfam08531	Alpha-L-rhamnosidase N-terminal domain	7	
pfam08532	Beta-galactosidase trimerisation domain	6	
pfam08533	Beta-galactosidase C-terminal domain	1	
pfam08535	KorB domain	3	
pfam08541	3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III C terminal	4	
pfam08542	Replication factor C C-terminal domain	1	
pfam08543	Phosphomethylpyrimidine kinase	19	
pfam08544	GHMP kinases C terminal	11	
pfam08545	3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III	4	
pfam08546	Ketopantoate reductase PanE/ApbA C terminal	5	
pfam08646	Replication factor-A C terminal domain	1	
pfam08660	Oligosaccharide biosynthesis protein Alg14 like	1	
pfam08665	PglZ domain	1	
pfam08666	SAF domain	2	
pfam08676	MutL C terminal dimerisation domain	8	
pfam08704	tRNA methyltransferase complex GCD14 subunit	1	
pfam08706	D5 N terminal like	5	
pfam08708	Primase C terminal 1 (PriCT-1)	1	
pfam08713	DNA alkylation repair enzyme	5	
pfam08714	Formaldehyde-activating enzyme (Fae)	1	
pfam08719	Domain of unknown function (DUF1768)	2	
pfam08747	Domain of unknown function (DUF1788)	1	
pfam08753	NikR C terminal nickel binding domain	3	
pfam08757	CotH protein	2	
pfam08765	Mor transcription activator family	1	
pfam08769	Sporulation initiation factor Spo0A C terminal	7	
pfam08772	Nin one binding (NOB1) Zn-ribbon like	1	
pfam08774	VRR-NUC domain	4	
pfam08780	Nucleotidyltransferase substrate binding protein like	5	
pfam08797	HIRAN domain	3	
pfam08808	RES domain	2	
pfam08821	CGGC domain	3	
pfam08840	BAAT / Acyl-CoA thioester hydrolase C terminal	1	
pfam08841	Diol dehydratase reactivase ATPase-like domain	1	
pfam08843	Nucleotidyl transferase AbiEii toxin, Type IV TA system	7	
pfam08845	Toxin SymE, type I toxin-antitoxin system	2	
pfam08849	Putative inner membrane protein (DUF1819)	2	
pfam08863	YolD-like protein	3	
pfam08867	FRG domain	2	
pfam08874	Domain of unknown function (DUF1835)	3	
pfam08876	Domain of unknown function (DUF1836)	1	
pfam08889	WbqC-like protein family	1	
pfam08890	Phage XkdN-like tail assembly chaperone protein, TAC	3	
pfam08901	Protein of unknown function (DUF1847)	2	
pfam08902	Domain of unknown function (DUF1848)	1	
pfam08903	Domain of unknown function (DUF1846)	7	
pfam08924	Domain of unknown function (DUF1906)	1	
pfam08937	MTH538 TIR-like domain (DUF1863)	3	
pfam08939	Domain of unknown function (DUF1917)	1	
pfam08942	Domain of unknown function (DUF1919)	2	
pfam08979	Domain of unknown function (DUF1894)	1	
pfam09001	Domain of unknown function (DUF1890)	1	
pfam09002	Domain of unknown function (DUF1887)	1	
pfam09015	NgoMIV restriction enzyme	1	
pfam09019	EcoRII C terminal	2	
pfam09035	Excisionase from transposon Tn916	13	
pfam09082	Domain of unknown function (DUF1922)	1	
pfam09084	NMT1/THI5 like	6	
pfam09106	Elongation factor SelB, winged helix	1	
pfam09107	Elongation factor SelB, winged helix	2	
pfam09148	Domain of unknown function (DUF1934)	1	
pfam09157	Pseudouridine synthase II TruB, C-terminal	1	
pfam09173	Initiation factor eIF2 gamma, C terminal	1	
pfam09179	TilS substrate binding domain	1	
pfam09180	Prolyl-tRNA synthetase, C-terminal	5	
pfam09186	Domain of unknown function (DUF1949)	2	
pfam09190	DALR domain	4	
pfam09239	Topoisomerase VI B subunit, transducer	1	
pfam09261	Alpha mannosidase middle domain	2	
pfam09269	Domain of unknown function (DUF1967)	6	
pfam09278	MerR, DNA binding	13	
pfam09285	Elongation factor P, C-terminal	3	
pfam09297	NADH pyrophosphatase zinc ribbon domain	1	
pfam09334	tRNA synthetases class I (M)	15	
pfam09335	SNARE associated Golgi protein	5	
pfam09338	Glycine/sarcosine/betaine reductase component B subunits	2	
pfam09339	IclR helix-turn-helix domain	2	
pfam09346	SMI1 / KNR4 family (SUKH-1)	1	
pfam09355	Phage protein Gp19/Gp15/Gp42	1	
pfam09359	VTC domain	4	
pfam09363	XFP C-terminal domain	1	
pfam09364	XFP N-terminal domain	1	
pfam09370	Phosphoenolpyruvate hydrolase-like	2	
pfam09371	Tex-like protein N-terminal domain	8	
pfam09373	Pseudomurein-binding repeat	3	
pfam09376	NurA domain	1	
pfam09377	SBDS protein C-terminal domain	1	
pfam09378	HAS barrel domain	1	
pfam09382	RQC domain	3	
pfam09383	NIL domain	2	
pfam09391	Protein of unknown function (DUF2000)	1	
pfam09397	Ftsk gamma domain	10	
pfam09413	Putative prokaryotic signal transducing protein	2	
pfam09424	Yqey-like protein	3	
pfam09446	VMA21-like domain	2	
pfam09472	Tetrahydromethanopterin S-methyltransferase, F subunit (MtrF)	1	
pfam09479	Listeria-Bacteroides repeat domain (List_Bact_rpt)	23	
pfam09508	Lacto-N-biose phosphorylase	10	
pfam09512	Thiamine-precursor transporter protein (ThiW)	2	
pfam09515	Thiamine transporter protein (Thia_YuaJ)	2	
pfam09537	Domain of unknown function (DUF2383)	1	
pfam09546	Stage III sporulation protein AE (spore_III_AE)	8	
pfam09547	Stage IV sporulation protein A (spore_IV_A)	10	
pfam09548	Stage III sporulation protein AB (spore_III_AB)	5	
pfam09551	Stage II sporulation protein R (spore_II_R)	5	
pfam09560	Sporulation protein YunB (Spo_YunB)	1	
pfam09563	LlaJI restriction endonuclease	2	
pfam09564	NgoBV restriction endonuclease	1	
pfam09578	Spore cortex protein YabQ (Spore_YabQ)	2	
pfam09581	Stage III sporulation protein AF (Spore_III_AF)	3	
pfam09586	Bacterial membrane protein YfhO	16	
pfam09587	Bacterial capsule synthesis protein PGA_cap	11	
pfam09588	YqaJ-like viral recombinase domain	1	
pfam09605	Hypothetical bacterial integral membrane protein (Trep_Strep)	11	
pfam09643	YopX protein	2	
pfam09660	Protein of unknown function (DUF2397)	2	
pfam09661	Protein of unknown function (DUF2398)	2	
pfam09681	N-terminal phage replisome organiser (Phage_rep_org_N)	9	
pfam09682	Bacteriophage holin of superfamily 6 (Holin_LLH)	1	
pfam09684	Phage tail protein (Tail_P2_I)	2	
pfam09693	Phage uncharacterised protein (Phage_XkdX)	2	
pfam09704	CRISPR-associated protein (Cas_Cas5)	5	
pfam09706	CRISPR-associated protein (Cas_CXXC_CXXC)	3	
pfam09709	CRISPR-associated protein (Cas_Csd1)	2	
pfam09711	CRISPR-associated protein (Cas_Csn2)	1	
pfam09719	Putative redox-active protein (C_GCAxxG_C_C)	11	
pfam09723	Zinc ribbon domain	2	
pfam09754	PAC2 family	2	
pfam09810	Exonuclease V - a 5' deoxyribonuclease	1	
pfam09818	Predicted ATPase of the ABC class	5	
pfam09820	Predicted AAA-ATPase	28	
pfam09822	ABC-type uncharacterized transport system	9	
pfam09826	Beta propeller domain	2	
pfam09827	CRISPR associated protein Cas2	8	
pfam09837	Uncharacterized protein conserved in bacteria (DUF2064)	1	
pfam09843	Predicted membrane protein (DUF2070)	1	
pfam09851	Short C-terminal domain	4	
pfam09855	Nucleic-acid-binding protein containing Zn-ribbon domain (DUF2082)	1	
pfam09861	Domain of unknown function (DUF2088)	3	
pfam09862	Protein of unknown function (DUF2089)	1	
pfam09869	Uncharacterized protein conserved in archaea (DUF2096)	1	
pfam09870	Uncharacterized protein conserved in archaea (DUF2097)	2	
pfam09871	Uncharacterized protein conserved in archaea (DUF2098)	1	
pfam09872	Uncharacterized protein conserved in archaea (DUF2099)	2	
pfam09875	Uncharacterized protein conserved in archaea (DUF2102)	1	
pfam09885	Uncharacterized protein conserved in archaea (DUF2112)	2	
pfam09886	Uncharacterized protein conserved in archaea (DUF2113)	1	
pfam09888	Uncharacterized protein conserved in archaea (DUF2115)	2	
pfam09889	Uncharacterized protein containing a Zn-ribbon (DUF2116)	1	
pfam09890	Uncharacterized protein conserved in archaea (DUF2117)	1	
pfam09892	Uncharacterized protein conserved in archaea (DUF2119)	1	
pfam09893	Uncharacterized protein conserved in archaea (DUF2120)	1	
pfam09894	Uncharacterized protein conserved in archaea (DUF2121)	1	
pfam09911	Uncharacterized protein conserved in bacteria (DUF2140)	1	
pfam09913	Predicted membrane protein (DUF2142)	6	
pfam09919	Uncharacterized conserved protein (DUF2149)	2	
pfam09924	Uncharacterised conserved protein (DUF2156)	3	
pfam09951	Protein of unknown function (DUF2185)	1	
pfam09959	Uncharacterized protein conserved in archaea (DUF2193)	1	
pfam09960	Uncharacterised protein conserved in bacteria (DUF2194)	1	
pfam09967	VWA-like domain (DUF2201)	7	
pfam09970	Nucleotidyl transferase of unknown function (DUF2204)	1	
pfam09972	Predicted membrane protein (DUF2207)	4	
pfam09983	Uncharacterized protein conserved in bacteria C-term(DUF2220)	3	
pfam09989	CoA enzyme activase uncharacterised domain (DUF2229)	12	
pfam10009	Uncharacterized protein conserved in bacteria (DUF2252)	1	
pfam10021	Uncharacterized protein conserved in bacteria (DUF2263)	1	
pfam10022	Uncharacterized protein conserved in bacteria (DUF2264)	2	
pfam10035	Uncharacterized protein conserved in bacteria (DUF2179)	15	
pfam10049	Protein of unknown function (DUF2283)	1	
pfam10050	Predicted metal-binding protein (DUF2284)	4	
pfam10054	Predicted periplasmic lipoprotein (DUF2291)	1	
pfam10060	Uncharacterized membrane protein (DUF2298)	3	
pfam10061	Uncharacterized conserved protein (DUF2299)	1	
pfam10066	Uncharacterized conserved protein (DUF2304)	2	
pfam10076	Uncharacterised protein conserved in bacteria (DUF2313)	1	
pfam10078	Uncharacterized protein conserved in bacteria (DUF2316)	1	
pfam10080	Predicted membrane protein (DUF2318)	3	
pfam10088	Uncharacterised protein conserved in bacteria (DUF2326)	2	
pfam10105	Uncharacterized protein conserved in bacteria (DUF2344)	4	
pfam10111	Glycosyltransferase like family 2	1	
pfam10112	5-bromo-4-chloroindolyl phosphate hydrolysis protein	2	
pfam10114	Sensory domain found in PocR	1	
pfam10117	McrBC 5-methylcytosine restriction system component	1	
pfam10123	Mu-like prophage I protein	1	
pfam10124	Mu-like prophage major head subunit gpT	1	
pfam10128	Glucose-6-phosphate dehydrogenase subunit	1	
pfam10133	Predicted RNA-binding protein	1	
pfam10137	Predicted nucleotide-binding protein containing TIR-like domain	1	
pfam10143	2,3-bisphosphoglycerate-independent phosphoglycerate mutase	5	
pfam10145	Phage-related minor tail protein	8	
pfam10150	Ribonuclease E/G family	5	
pfam10282	Lactonase, 7-bladed beta-propeller	4	
pfam10298	WhiA N-terminal LAGLIDADG-like domain	5	
pfam10337	Putative ER transporter, 6TM, N-terminal	1	
pfam10369	Small subunit of acetolactate synthase	4	
pfam10371	Domain of unknown function	6	
pfam10385	RNA polymerase beta subunit external 1 domain	7	
pfam10396	GTP-binding protein TrmE N-terminus	10	
pfam10397	Adenylosuccinate lyase C-terminus	9	
pfam10410	DnaB-helicase binding domain of primase	2	
pfam10414	Sirohaem synthase dimerisation region	1	
pfam10417	C-terminal domain of 1-Cys peroxiredoxin	1	
pfam10418	Iron-sulfur cluster binding domain of dihydroorotate dehydrogenase B	16	
pfam10431	C-terminal, D2-small domain, of ClpB protein	22	
pfam10447	Exosome component EXOSC1/CSL4	1	
pfam10458	Valyl tRNA synthetase tRNA binding arm	6	
pfam10502	Signal peptidase, peptidase S26	5	
pfam10503	Esterase PHB depolymerase	2	
pfam10509	Galactokinase galactose-binding signature	4	
pfam10518	TAT (twin-arginine translocation) pathway signal sequence	2	
pfam10531	SLBB domain	12	
pfam10543	ORF6N domain	2	
pfam10544	T5orf172 domain	2	
pfam10551	MULE transposase domain	3	
pfam10555	Phospho-N-acetylmuramoyl-pentapeptide-transferase signature 1	2	
pfam10559	Plug domain of Sec61p	1	
pfam10576	Iron-sulfur binding domain of endonuclease III	3	
pfam10588	NADH-ubiquinone oxidoreductase-G iron-sulfur binding region	4	
pfam10589	NADH-ubiquinone oxidoreductase-F iron-sulfur binding region	2	
pfam10592	AIPR protein	2	
pfam10604	Polyketide cyclase / dehydrase and lipid transport	1	
pfam10609	NUBPL iron-transfer P-loop NTPase	8	
pfam10622	Energy-converting hydrogenase B subunit P (EhbP)	1	
pfam10628	Outer spore coat protein E (CotE)	1	
pfam10633	NPCBM-associated, NEW3 domain of alpha-galactosidase	1	
pfam10634	Fe2+ transport protein	1	
pfam10635	DisA bacterial checkpoint controller linker region	1	
pfam10646	Sporulation and spore germination	9	
pfam10662	Ethanolamine utilisation - propanediol utilisation	1	
pfam10668	Phage terminase small subunit	1	
pfam10672	S-adenosylmethionine-dependent methyltransferase	6	
pfam10694	Protein of unknown function (DUF2500)	3	
pfam10704	Protein of unknown function (DUF2508)	1	
pfam10706	Aminoglycoside-2''-adenylyltransferase	1	
pfam10727	Rossmann-like domain	1	
pfam10728	Domain of unknown function (DUF2520)	3	
pfam10771	Winged helix-turn-helix domain (DUF2582)	1	
pfam10779	Haemolysin XhlA	1	
pfam10882	Bacterial PH domain	1	
pfam10916	Protein of unknown function (DUF2712)	1	
pfam10920	Protein of unknown function (DUF2705)	1	
pfam10923	P-loop Domain of unknown function (DUF2791)	2	
pfam10926	Protein of unknown function (DUF2800)	4	
pfam10934	Protein of unknown function (DUF2634)	1	
pfam10974	Protein of unknown function (DUF2804)	1	
pfam10991	Protein of unknown function (DUF2815)	3	
pfam10996	Beta-Casp domain	3	
