Pfam ID	Pfam Name	Gene Count (assembled)	
pfam10938	YfdX protein	1	
pfam10944	Protein of unknown function (DUF2630)	14	
pfam10947	Protein of unknown function (DUF2628)	7	
pfam10948	Protein of unknown function (DUF2635)	1	
pfam10951	Protein of unknown function (DUF2776)	1	
pfam10955	Protein of unknown function (DUF2757)	7	
pfam10957	Sporulation protein Cse60	7	
pfam10958	Protein of unknown function (DUF2759)	3	
pfam10966	Protein of unknown function (DUF2768)	3	
pfam10970	Spore germination protein GerPE	4	
pfam10974	Protein of unknown function (DUF2804)	1	
pfam10978	Protein of unknown function (DUF2785)	14	
pfam10979	Protein of unknown function (DUF2786)	14	
pfam10984	Protein of unknown function (DUF2794)	2	
pfam10987	Protein of unknown function (DUF2806)	2	
pfam10988	Putative auto-transporter adhesin, head GIN domain	17	
pfam10990	Protein of unknown function (DUF2809)	7	
pfam10994	Protein of unknown function (DUF2817)	7	
pfam10996	Beta-Casp domain	23	
pfam10998	Protein of unknown function (DUF2838)	1	
pfam11000	Protein of unknown function (DUF2840)	1	
pfam11001	Protein of unknown function (DUF2841)	10	
pfam11004	3-deoxy-D-manno-oct-2-ulosonic acid (Kdo) hydroxylase	9	
pfam11005	Protein of unknown function (DUF2844)	5	
pfam11007	Spore coat associated protein JA (CotJA)	3	
pfam11008	Protein of unknown function (DUF2846)	2	
pfam11009	Protein of unknown function (DUF2847)	8	
pfam11010	Protein of unknown function (DUF2848)	9	
pfam11011	Protein of unknown function (DUF2849)	4	
pfam11013	Protein of unknown function (DUF2851)	12	
pfam11014	Protein of unknown function (DUF2852)	10	
pfam11017	Protein of unknown function (DUF2855)	9	
pfam11022	Protein of unknown function (DUF2611)	1	
pfam11023	Zinc-ribbon containing domain	15	
pfam11026	Protein of unknown function (DUF2721)	12	
pfam11028	Protein of unknown function (DUF2723)	7	
pfam11034	Glucose-repressible protein Grg1	4	
pfam11041	Protein of unknown function (DUF2612)	4	
pfam11042	Protein of unknown function (DUF2750)	2	
pfam11051	Mannosyltransferase putative	9	
pfam11062	Protein of unknown function (DUF2863)	2	
pfam11064	Protein of unknown function (DUF2865)	4	
pfam11066	Protein of unknown function (DUF2867)	35	
pfam11067	Protein of unknown function (DUF2868)	1	
pfam11068	YlqD protein	11	
pfam11071	Nucleoside 2-deoxyribosyltransferase YtoQ	7	
pfam11074	Domain of unknown function(DUF2779)	8	
pfam11079	Bacterial protein YqhG of unknown function	13	
pfam11084	Protein of unknown function (DUF2621)	9	
pfam11085	Conserved membrane protein YqhR	9	
pfam11086	Protein of unknown function (DUF2878)	1	
pfam11093	Mitochondrial export protein Som1	2	
pfam11101	Protein of unknown function (DUF2884)	1	
pfam11104	Type IV pilus assembly protein PilM;	20	
pfam11116	Protein of unknown function (DUF2624)	7	
pfam11117	Protein of unknown function (DUF2626)	3	
pfam11118	Protein of unknown function (DUF2627)	2	
pfam11122	Inner spore coat protein D	3	
pfam11127	Protein of unknown function (DUF2892)	19	
pfam11130	F pilus assembly Type-IV secretion system for plasmid transfer	3	
pfam11132	Transcriptional regulator protein (SplA)	1	
pfam11136	Protein of unknown function (DUF2889)	6	
pfam11137	Protein of unknown function (DUF2909)	2	
pfam11138	Protein of unknown function (DUF2911)	35	
pfam11139	Sap, sulfolipid-1-addressing protein	82	
pfam11141	Protein of unknown function (DUF2914)	1	
pfam11146	Protein of unknown function (DUF2905)	17	
pfam11148	Protein of unknown function (DUF2922)	3	
pfam11149	Protein of unknown function (DUF2924)	38	
pfam11150	Protein of unknown function (DUF2927)	7	
pfam11154	Protein of unknown function (DUF2934)	41	
pfam11155	Domain of unknown function (DUF2935)	18	
pfam11159	Protein of unknown function (DUF2939)	4	
pfam11160	Protein of unknown function (DUF2945)	6	
pfam11162	Protein of unknown function (DUF2946)	2	
pfam11164	Protein of unknown function (DUF2948)	4	
pfam11167	Protein of unknown function (DUF2953)	6	
pfam11168	Protein of unknown function (DUF2955)	2	
pfam11171	Protein of unknown function (DUF2958)	4	
pfam11172	Protein of unknown function (DUF2959)	4	
pfam11175	Protein of unknown function (DUF2961)	48	
pfam11176	Translation machinery-associated protein 16	3	
pfam11181	Heat induced stress protein YflT	5	
pfam11185	Protein of unknown function (DUF2971)	8	
pfam11187	Protein of unknown function (DUF2974)	1	
pfam11188	Protein of unknown function (DUF2975)	22	
pfam11191	Protein of unknown function (DUF2782)	3	
pfam11195	Protein of unknown function (DUF2829)	1	
pfam11196	Protein of unknown function (DUF2834)	4	
pfam11199	Protein of unknown function (DUF2891)	29	
pfam11202	Phosphoribosyl transferase (PRTase)	2	
pfam11203	Putative type VII ESX secretion system translocon, EccE	1	
pfam11204	Protein of unknown function (DUF2985)	3	
pfam11209	Protein of unknown function (DUF2993)	13	
pfam11211	Protein of unknown function (DUF2997)	2	
pfam11213	Protein of unknown function (DUF3006)	4	
pfam11218	Protein of unknown function (DUF3011)	4	
pfam11219	Protein of unknown function (DUF3014)	1	
pfam11220	Protein of unknown function (DUF3015)	2	
pfam11221	Subunit 21 of Mediator complex	3	
pfam11222	Protein of unknown function (DUF3017)	9	
pfam11225	Protein of unknown function (DUF3024)	5	
pfam11228	Protein of unknown function (DUF3027)	12	
pfam11231	Protein of unknown function (DUF3034)	1	
pfam11236	Protein of unknown function (DUF3037)	16	
pfam11238	Protein of unknown function (DUF3039)	4	
pfam11239	Protein of unknown function (DUF3040)	25	
pfam11241	Protein of unknown function (DUF3043)	2	
pfam11248	Protein of unknown function (DUF3046)	6	
pfam11249	Protein of unknown function (DUF3047)	9	
pfam11251	Protein of unknown function (DUF3050)	3	
pfam11253	Protein of unknown function (DUF3052)	14	
pfam11255	Protein of unknown function (DUF3054)	8	
pfam11256	Protein of unknown function (DUF3055)	4	
pfam11258	Protein of unknown function (DUF3048)	18	
pfam11259	Protein of unknown function (DUF3060)	3	
pfam11268	Protein of unknown function (DUF3071)	3	
pfam11271	Protein of unknown function (DUF3068)	9	
pfam11272	Protein of unknown function (DUF3072)	9	
pfam11273	Protein of unknown function (DUF3073)	3	
pfam11274	Protein of unknown function (DUF3074)	1	
pfam11276	Protein of unknown function (DUF3078)	1	
pfam11283	Protein of unknown function (DUF3084)	2	
pfam11288	Protein of unknown function (DUF3089)	9	
pfam11290	Protein of unknown function (DUF3090)	17	
pfam11292	Protein of unknown function (DUF3093)	10	
pfam11294	Protein of unknown function (DUF3095)	10	
pfam11295	Protein of unknown function (DUF3096)	11	
pfam11296	Protein of unknown function (DUF3097)	22	
pfam11297	Protein of unknown function (DUF3098)	2	
pfam11298	Protein of unknown function (DUF3099)	11	
pfam11299	Protein of unknown function (DUF3100)	1	
pfam11300	Protein of unknown function (DUF3102)	15	
pfam11303	Protein of unknown function (DUF3105)	2	
pfam11304	Protein of unknown function (DUF3106)	7	
pfam11305	Protein of unknown function (DUF3107)	12	
pfam11306	Protein of unknown function (DUF3108)	30	
pfam11307	Protein of unknown function (DUF3109)	1	
pfam11308	Glycosyl hydrolases related to GH101 family, GH129	3	
pfam11309	Protein of unknown function (DUF3112)	1	
pfam11312	Putative SAM-dependent methyltransferase	6	
pfam11314	Protein of unknown function (DUF3117)	4	
pfam11319	Type VI secretion system VasI, EvfG, VC_A0118	2	
pfam11324	Protein of unknown function (DUF3126)	4	
pfam11326	Protein of unknown function (DUF3128)	3	
pfam11327	Protein of unknown function (DUF3129)	4	
pfam11329	Protein of unknown function (DUF3131)	3	
pfam11335	Protein of unknown function (DUF3137)	2	
pfam11338	Protein of unknown function (DUF3140)	3	
pfam11339	Protein of unknown function (DUF3141)	49	
pfam11340	Protein of unknown function (DUF3142)	7	
pfam11343	Protein of unknown function (DUF3145)	20	
pfam11345	Protein of unknown function (DUF3147)	8	
pfam11348	Protein of unknown function (DUF3150)	1	
pfam11349	Protein of unknown function (DUF3151)	10	
pfam11350	Protein of unknown function (DUF3152)	2	
pfam11351	Holin of 3TMs, for gene-transfer release	1	
pfam11356	Type II secretion system protein C	4	
pfam11361	Protein of unknown function (DUF3159)	1	
pfam11365	Protein SOGA	1	
pfam11367	Protein of unknown function (DUF3168)	4	
pfam11369	Protein of unknown function (DUF3160)	5	
pfam11373	Protein of unknown function (DUF3175)	8	
pfam11374	Protein of unknown function (DUF3176)	6	
pfam11376	Protein of unknown function (DUF3179)	8	
pfam11379	Protein of unknown function (DUF3182)	6	
pfam11381	Protein of unknown function (DUF3185)	2	
pfam11382	Copper transport outer membrane protein, MctB	16	
pfam11387	Protein of unknown function (DUF2795)	3	
pfam11390	NADH-dependant formate dehydrogenase delta subunit FdsD	4	
pfam11391	Protein of unknown function (DUF2798)	2	
pfam11396	Putative beta-lactamase-inhibitor-like, PepSY-like	10	
pfam11397	Glycosyltransferase (GlcNAc)	5	
pfam11398	Protein of unknown function (DUF2813)	1	
pfam11412	Disulphide bond corrector protein DsbC	27	
pfam11443	Domain of unknown function (DUF2828)	4	
pfam11445	Protein of unknown function (DUF2894)	1	
pfam11452	Protein of unknown function (DUF3000)	7	
pfam11453	Protein of unknown function (DUF2950)	115	
pfam11455	Protein of unknown function (DUF3018)	4	
pfam11459	Transcriptional regulator, AbiEi antitoxin, Type IV TA system	3	
pfam11470	TUG ubiquitin-like domain	1	
pfam11471	Maltoporin periplasmic N-terminal extension	2	
pfam11489	Altered inheritance of mitochondria protein 21	12	
pfam11490	DNA polymerase III polC-type N-terminus II	4	
pfam11496	Class II histone deacetylase complex subunits 2 and 3	2	
pfam11500	Spindle pole body formation-associated protein	2	
pfam11514	Protein of unknown function (DUF3219)	1	
pfam11522	Yeast phosphatidylinositol-4-OH kinase Pik1	1	
pfam11528	Protein of unknown function (DUF3224)	18	
pfam11533	Protein of unknown function (DUF3225)	17	
pfam11535	Calcium binding	8	
pfam11543	Nuclear pore localisation protein NPL4	1	
pfam11553	Protein of unknown function (DUF3231)	41	
pfam11558	Het-s 218-289	1	
pfam11559	Afadin- and alpha -actinin-Binding	2	
pfam11563	Protoglobin	12	
pfam11566	PI31 proteasome regulator N-terminal	2	
pfam11575	FhuF 2Fe-2S C-terminal domain	2	
pfam11578	Protein of unknown function (DUF3237)	60	
pfam11583	P-aminobenzoate N-oxygenase AurF	13	
pfam11588	Protein of unknown function (DUF3243)	6	
pfam11597	Mediator complex subunit 13 N-terminal	1	
pfam11604	Copper binding periplasmic protein CusF	13	
pfam11605	Vacuolar protein sorting protein 36 Vps36	2	
pfam11611	Domain of unknown function (DUF4352)	9	
pfam11612	Type II secretion system (T2SS), protein J	6	
pfam11614	IG-like fold at C-terminal of FixG, putative oxidoreductase	3	
pfam11617	Putative metal-binding motif	19	
pfam11625	Protein of unknown function (DUF3253)	1	
pfam11635	Mediator complex subunit 16	11	
pfam11638	DnaA N-terminal domain	45	
pfam11645	PD-(D/E)XK endonuclease	4	
pfam11651	P22 coat protein - gene protein 5	20	
pfam11654	Non-classical export protein 1	1	
pfam11655	Protein of unknown function (DUF2589)	16	
pfam11658	Cellulose biosynthesis protein BcsG	1	
pfam11662	Protein of unknown function (DUF3263)	9	
pfam11663	Toxin with endonuclease activity, of toxin-antitoxin system	2	
pfam11680	Protein of unknown function (DUF3276)	1	
pfam11681	Protein of unknown function (DUF3277)	2	
pfam11684	Protein of unknown function (DUF2380)	3	
pfam11693	Protein of unknown function (DUF2990)	1	
pfam11695	Domain of unknown function (DUF3291)	31	
pfam11696	Protein of unknown function (DUF3292)	13	
pfam11697	Protein of unknown function (DUF3293)	2	
pfam11698	V-ATPase subunit H	4	
pfam11699	Mif2/CENP-C like	1	
pfam11700	Vacuole effluxer Atg22 like	44	
pfam11701	Myosin-binding striated muscle assembly central	1	
pfam11702	Protein of unknown function (DUF3295)	3	
pfam11704	Vesicle coat protein involved in Golgi to plasma membrane transport	1	
pfam11705	DNA-directed RNA polymerase III subunit Rpc31	2	
pfam11706	CGNR zinc finger	67	
pfam11707	Ribosome 60S biogenesis N-terminal	7	
pfam11708	Pre-mRNA splicing Prp18-interacting factor	4	
pfam11709	Mitochondrial ribosomal protein subunit	3	
pfam11710	G protein-coupled glucose receptor regulating Gpa2	7	
pfam11711	Inner membrane protein import complex subunit Tim54	3	
pfam11715	Nucleoporin Nup120/160	11	
pfam11716	Mycothiol maleylpyruvate isomerase N-terminal domain	148	
pfam11718	Pre-mRNA 3'-end-processing endonuclease polyadenylation factor C-term	6	
pfam11719	DNA replication and checkpoint protein	5	
pfam11720	Peptidase inhibitor I78 family	1	
pfam11721	Di-glucose binding within endoplasmic reticulum	18	
pfam11723	Homotrimeric ring hydroxylase	1	
pfam11728	Putative aromatic acid exporter C-terminal domain	1	
pfam11731	Pathogenicity locus	2	
pfam11732	Transcription- and export-related complex subunit	3	
pfam11734	TilS substrate C-terminal domain	16	
pfam11735	Cryptococcal mannosyltransferase 1	9	
pfam11736	Protein of unknown function (DUF3299)	1	
pfam11737	Protein of unknown function (DUF3300)	86	
pfam11738	Protein of unknown function (DUF3298)	7	
pfam11739	Dicarboxylate transport	1	
pfam11741	AMIN domain	22	
pfam11742	Protein of unknown function (DUF3302)	11	
pfam11743	Protein of unknown function (DUF3301)	1	
pfam11744	Aluminium activated malate transporter	1	
pfam11746	Protein of unknown function (DUF3303)	13	
pfam11748	Protein of unknown function (DUF3306)	5	
pfam11749	Protein of unknown function (DUF3305)	6	
pfam11750	Protein of unknown function (DUF3307)	21	
pfam11751	Type IX secretion system membrane protein PorP/SprF	9	
pfam11752	Protein of unknown function (DUF3309)	30	
pfam11753	Protein of unknwon function (DUF3310)	3	
pfam11754	Velvet factor	9	
pfam11755	Protein of unknown function (DUF3311)	20	
pfam11756	Nitrous oxide-stimulated promoter	2	
pfam11760	Cobalamin synthesis G N-terminal	6	
pfam11762	L-arabinose isomerase C-terminal domain	15	
pfam11764	COMPASS (Complex proteins associated with Set1p) component N	2	
pfam11769	Protein of unknown function (DUF3313)	9	
pfam11772	DNA-directed RNA polymerase subunit beta	3	
pfam11774	Lsr2	79	
pfam11775	Cobalamin biosynthesis protein CobT VWA domain	15	
pfam11776	Nickel/cobalt transporter regulator	3	
pfam11779	Small subunit of serine palmitoyltransferase-like	1	
pfam11783	Cytochrome c bacterial	1	
pfam11784	Protein of unknown function (DUF3320)	3	
pfam11785	Aft1 osmotic stress response (OSM) domain	1	
pfam11786	Aft1 HRA domain	4	
pfam11787	Aft1 HRR domain	2	
pfam11788	39S mitochondrial ribosomal protein L46	2	
pfam11789	Zinc-finger of the MIZ type in Nse subunit	1	
pfam11790	Glycosyl hydrolase catalytic core	24	
pfam11791	Aconitate B N-terminal domain	1	
pfam11793	FANCL C-terminal domain	1	
pfam11794	4-hydroxyphenylacetate 3-hydroxylase N terminal	99	
pfam11795	Uncharacterized protein conserved in bacteria N-term (DUF3322)	2	
pfam11796	Protein of unknown function N-terminus (DUF3323)	11	
pfam11797	Protein of unknown function C-terminal (DUF3324)	1	
pfam11798	IMS family HHH motif	43	
pfam11799	impB/mucB/samB family C-terminal domain	98	
pfam11801	Tom37 C-terminal domain	3	
pfam11807	Domain of unknown function (DUF3328)	19	
pfam11809	Domain of unknown function (DUF3330)	1	
pfam11812	Domain of unknown function (DUF3333)	1	
pfam11814	Peptidase_C39 like family	1	
pfam11815	Domain of unknown function (DUF3336)	5	
pfam11816	Domain of unknown function (DUF3337)	2	
pfam11817	Foie gras liver health family 1	9	
pfam11818	C-terminal domain of tail specific protease (DUF3340)	9	
pfam11821	Protein of unknown function (DUF3341)	35	
pfam11827	Protein of unknown function (DUF3347)	2	
pfam11829	Protein of unknown function (DUF3349)	7	
pfam11831	pre-mRNA splicing factor component	1	
pfam11832	Protein of unknown function (DUF3352)	1	
pfam11836	Phage tail tube protein, GTA-gp10	1	
pfam11838	ERAP1-like C-terminal domain	70	
pfam11842	Domain of unknown function (DUF3362)	2	
pfam11843	Protein of unknown function (DUF3363)	2	
pfam11844	Domain of unknown function (DUF3364)	1	
pfam11845	Protein of unknown function (DUF3365)	13	
pfam11846	Virulence factor membrane-bound polymerase, C-terminal	1	
pfam11847	Domain of unknown function (DUF3367)	24	
pfam11848	Domain of unknown function (DUF3368)	5	
pfam11849	Domain of unknown function (DUF3369)	3	
pfam11852	Domain of unknown function (DUF3372)	3	
pfam11854	Putative outer membrane beta-barrel porin, MtrB/PioB	27	
pfam11855	Protein of unknown function (DUF3375)	10	
pfam11856	Protein of unknown function (DUF3376)	8	
pfam11858	Domain of unknown function (DUF3378)	4	
pfam11859	Protein of unknown function (DUF3379)	1	
pfam11860	Protein of unknown function (DUF3380)	2	
pfam11861	Domain of unknown function (DUF3381)	4	
pfam11862	Domain of unknown function (DUF3382)	1	
pfam11863	Protein of unknown function (DUF3383)	11	
pfam11864	Domain of unknown function (DUF3384)	7	
pfam11865	Domain of unknown function (DUF3385)	4	
pfam11866	Protein of unknown function (DUF3386)	2	
pfam11867	Domain of unknown function (DUF3387)	31	
pfam11868	Protein of unknown function (DUF3388)	21	
pfam11870	Domain of unknown function (DUF3390)	8	
pfam11875	Domain of unknown function (DUF3395)	2	
pfam11877	Protein of unknown function (DUF3397)	5	
pfam11880	Domain of unknown function (DUF3400)	2	
pfam11882	Domain of unknown function (DUF3402)	3	
pfam11885	Protein of unknown function (DUF3405)	22	
pfam11887	Cholesterol uptake porter CUP1 of Mce4, putative	11	
pfam11893	Domain of unknown function (DUF3413)	4	
pfam11894	Nuclear pore complex scaffold, nucleoporins 186/192/205	17	
pfam11896	Domain of unknown function (DUF3416)	36	
pfam11897	Protein of unknown function (DUF3417)	26	
pfam11898	Domain of unknown function (DUF3418)	39	
pfam11899	Protein of unknown function (DUF3419)	18	
pfam11901	Protein of unknown function (DUF3421)	1	
pfam11902	Protein of unknown function (DUF3422)	2	
pfam11903	ParD-like antitoxin of type II bacterial toxin-antitoxin system	1	
pfam11905	Domain of unknown function (DUF3425)	13	
pfam11906	Protein of unknown function (DUF3426)	7	
pfam11907	Domain of unknown function (DUF3427)	7	
pfam11911	Protein of unknown function (DUF3429)	1	
pfam11913	Protein of unknown function (DUF3431)	27	
pfam11915	Protein of unknown function (DUF3433)	18	
pfam11916	Vacuolar protein 14 C-terminal Fig4p binding	9	
pfam11917	Protein of unknown function (DUF3435)	39	
pfam11919	Domain of unknown function (DUF3437)	2	
pfam11922	Domain of unknown function (DUF3440)	2	
pfam11923	Domain of unknown function (DUF3441)	2	
pfam11925	Protein of unknown function (DUF3443)	14	
pfam11927	Protein of unknown function (DUF3445)	26	
pfam11931	Domain of unknown function (DUF3449)	2	
pfam11932	Protein of unknown function (DUF3450)	1	
pfam11937	Protein of unknown function (DUF3455)	37	
pfam11940	Domain of unknown function (DUF3458)	24	
pfam11941	Domain of unknown function (DUF3459)	52	
pfam11942	Spt5 transcription elongation factor, acidic N-terminal	3	
pfam11943	Protein of unknown function (DUF3460)	1	
pfam11946	Domain of unknown function (DUF3463)	59	
pfam11949	Protein of unknown function (DUF3466)	2	
pfam11950	Protein of unknown function (DUF3467)	20	
pfam11951	Fungal specific transcription factor domain	122	
pfam11953	Domain of unknown function (DUF3470)	22	
pfam11954	Domain of unknown function (DUF3471)	37	
pfam11957	THO complex subunit 1 transcription elongation factor	8	
pfam11959	Domain of unknown function (DUF3473)	7	
pfam11962	Peptidase_G2, IMC autoproteolytic cleavage domain	7	
pfam11964	SpoIIAA-like	21	
pfam11967	Recombination protein O N terminal	39	
pfam11968	25S rRNA (adenine(2142)-N(1))-methyltransferase, Bmt2	4	
pfam11969	Scavenger mRNA decapping enzyme C-term binding	13	
pfam11970	G protein-coupled glucose receptor regulating Gpa2 C-term	2	
pfam11974	Alpha-2-macroglobulin MG1 domain	11	
pfam11975	Family 4 glycosyl hydrolase C-terminal domain	88	
pfam11976	Ubiquitin-2 like Rad60 SUMO-like	2	
pfam11977	Zc3h12a-like Ribonuclease NYN domain	2	
pfam11982	Domain of unknown function (DUF3483)	1	
pfam11984	Protein of unknown function (DUF3485)	15	
pfam11987	Translation-initiation factor 2	84	
pfam11991	Tryptophan dimethylallyltransferase	6	
pfam11992	Domain of unknown function (DUF3488)	15	
pfam11994	Protein of unknown function (DUF3489)	29	
pfam11997	Domain of unknown function (DUF3492)	3	
pfam11999	Protein of unknown function (DUF3494)	29	
pfam12002	MgsA AAA+ ATPase C terminal	97	
pfam12005	Protein of unknown function (DUF3499)	9	
pfam12006	Protein of unknown function (DUF3500)	62	
pfam12007	Protein of unknown function (DUF3501)	5	
pfam12008	Type I restriction and modification enzyme - subunit R C terminal	5	
pfam12009	Telomerase ribonucleoprotein complex - RNA binding domain	1	
pfam12013	Protein of unknown function (DUF3505)	16	
pfam12014	Domain of unknown function (DUF3506)	3	
pfam12019	Type II transport protein GspH	2	
pfam12029	Domain of unknown function (DUF3516)	28	
pfam12030	Domain of unknown function (DUF3517)	3	
pfam12034	Domain of unknown function (DUF3520)	15	
pfam12038	Domain of unknown function (DUF3524)	1	
pfam12044	Putative peptidase family	5	
pfam12047	Cytosine specific DNA methyltransferase replication foci domain	1	
pfam12051	Protein of unknown function (DUF3533)	6	
pfam12054	Domain of unknown function (DUF3535)	6	
pfam12055	Domain of unknown function (DUF3536)	18	
pfam12063	Domain of unknown function (DUF3543)	5	
pfam12066	Domain of unknown function (DUF3546)	1	
pfam12071	Protein of unknown function (DUF3551)	11	
pfam12072	Domain of unknown function (DUF3552)	44	
pfam12073	Protein of unknown function (DUF3553)	2	
pfam12074	Domain of unknown function (DUF3554)	5	
pfam12079	Protein of unknown function (DUF3558)	4	
pfam12081	GldM N-terminal domain	3	
pfam12083	Domain of unknown function (DUF3560)	2	
pfam12085	Protein of unknown function (DUF3562)	1	
pfam12086	Protein of unknown function (DUF3563)	1	
pfam12088	Protein of unknown function (DUF3565)	3	
pfam12089	Transmembrane domain of unknown function (DUF3566)	5	
pfam12090	Spt20 family	1	
pfam12091	Protein of unknown function (DUF3567)	2	
pfam12096	Protein of unknown function (DUF3572)	2	
pfam12098	Protein of unknown function (DUF3574)	9	
pfam12100	Domain of unknown function (DUF3576)	1	
pfam12102	Domain of unknown function (DUF3578)	3	
pfam12108	Splicing factor SF3a60 binding domain	2	
pfam12110	Nuclear protein 96	4	
pfam12116	Stage III sporulation protein D	9	
pfam12118	SprA-related family	1	
pfam12120	Rifampin ADP-ribosyl transferase	2	
pfam12127	SigmaW regulon antibacterial	36	
pfam12134	PRP8 domain IV core	7	
pfam12137	RNA polymerase recycling family C-terminal	1	
pfam12138	Spherulation-specific family 4	6	
pfam12142	Polyphenol oxidase middle domain	3	
pfam12143	Protein of unknown function (DUF_B2219)	2	
pfam12146	Serine aminopeptidase, S33	27	
pfam12147	Putative methyltransferase	7	
pfam12152	Eukaryotic translation initiation factor 4G1	2	
pfam12156	Putative metal-binding domain of cation transport ATPase	1	
pfam12157	Protein of unknown function (DUF3591)	7	
pfam12158	Protein of unknown function (DUF3592)	5	
pfam12161	HsdM N-terminal domain	59	
pfam12164	Stage V sporulation protein AA	5	
pfam12167	Domain of unknown function (DUF3596)	2	
pfam12169	DNA polymerase III subunits gamma and tau domain III	33	
pfam12171	Zinc-finger double-stranded RNA-binding	3	
pfam12172	Rubredoxin-like zinc ribbon domain (DUF35_N)	59	
pfam12183	Restriction endonuclease NotI	1	
pfam12200	Domain of unknown function (DUF3597)	11	
pfam12215	beta-glucosidase 2, glycosyl-hydrolase family 116 N-term	19	
pfam12220	U1 small nuclear ribonucleoprotein of 70kDa MW N terminal	2	
pfam12221	Bacterial membrane protein N terminal	1	
pfam12222	Peptide N-acetyl-beta-D-glucosaminyl asparaginase amidase A	11	
pfam12223	Protein of unknown function (DUF3602)	3	
pfam12224	Putative amidoligase enzyme	3	
pfam12225	Methylene-tetrahydrofolate reductase C terminal	9	
pfam12227	Protein of unknown function (DUF3603)	19	
pfam12228	Protein of unknown function (DUF3604)	120	
pfam12229	Putative peptidoglycan binding domain	10	
pfam12230	Pre-mRNA splicing factor PRP21 like protein	6	
pfam12231	Rap1-interacting factor 1 N terminal	2	
pfam12234	RAVE protein 1 C terminal	11	
pfam12236	Bacteriophage head to tail connecting protein	16	
pfam12239	Protein of unknown function (DUF3605)	1	
pfam12241	Trans-2-enoyl-CoA reductase catalytic region	1	
pfam12242	NAD(P)H binding domain of trans-2-enoyl-CoA reductase	10	
pfam12243	CTD kinase subunit gamma CTK3	3	
pfam12244	Protein of unknown function (DUF3606)	9	
pfam12245	Bacterial Ig-like domain (group 3)	1	
pfam12246	Temperature dependent protein affecting M2 dsRNA replication	3	
pfam12247	Temperature dependent protein affecting M2 dsRNA replication	1	
pfam12249	Arabinofuranosyltransferase A C terminal	1	
pfam12255	Insecticide toxin TcdB middle/C-terminal region	15	
pfam12256	Insecticide toxin TcdB middle/N-terminal region	19	
pfam12257	Vacuolar membrane-associated protein Iml1	5	
pfam12261	Thermostable hemolysin	1	
pfam12263	Protein of unknown function (DUF3611)	2	
pfam12265	Histone-binding protein RBBP4 or subunit C of CAF1 complex	5	
pfam12268	Protein of unknown function (DUF3612)	1	
pfam12270	Cytochrome c oxidase subunit IV	17	
pfam12271	Chitin synthase III catalytic subunit	9	
pfam12275	Protein of unknown function (DUF3616)	4	
pfam12276	Protein of unknown function (DUF3617)	11	
pfam12277	Protein of unknown function (DUF3618)	24	
pfam12279	Protein of unknown function (DUF3619)	1	
pfam12281	Nucleotidyltransferase	2	
pfam12282	Signal transduction histidine kinase	7	
pfam12293	Putative outer membrane core complex of type IVb secretion	2	
pfam12294	Protein of unknown function (DUF3626)	3	
pfam12296	Hydrophobic surface binding protein A	3	
pfam12298	Eukaryotic mitochondrial regulator protein	2	
pfam12307	Protein of unknown function (DUF3631)	64	
pfam12311	Protein of unknown function (DUF3632)	6	
pfam12318	Membrane bound FAD containing D-sorbitol dehydrogenase	2	
pfam12320	Type 5 capsule protein repressor C-terminal domain	4	
pfam12323	Helix-turn-helix domain	56	
pfam12325	TATA element modulatory factor 1 TATA binding	5	
pfam12326	N-glycosylation protein	2	
pfam12327	FtsZ family, C-terminal domain	82	
pfam12328	Rpp20 subunit of nuclear RNase MRP and P	2	
pfam12329	TATA element modulatory factor 1 DNA binding	3	
pfam12331	Protein of unknown function (DUF3636)	2	
pfam12333	Rix1 complex component involved in 60S ribosome maturation	1	
pfam12340	Protein of unknown function (DUF3638)	2	
pfam12341	Minichromosome loss protein, Mcl1, middle region	3	
pfam12344	Ultra-violet resistance protein B	49	
pfam12345	Protein of unknown function (DUF3641)	12	
pfam12348	CLASP N terminal	7	
pfam12349	Sterol-sensing domain of SREBP cleavage-activation	11	
pfam12351	Ca2+ regulator and membrane fusion protein Fig1	9	
pfam12352	Snare region anchored in the vesicle membrane C-terminus	3	
pfam12353	Eukaryotic translation initiation factor 3 subunit G	4	
pfam12359	Protein of unknown function (DUF3645)	1	
pfam12362	DNA polymerase III gamma and tau subunits C terminal	7	
pfam12367	Pyruvate ferredoxin oxidoreductase beta subunit C terminal	15	
pfam12388	Dual-action HEIGH metallo-peptidase	1	
pfam12389	Camelysin metallo-endopeptidase	6	
pfam12390	Selenocysteine synthase N terminal	13	
pfam12391	Protocatechuate 3,4-dioxygenase beta subunit N terminal	17	
pfam12392	Collagenase	5	
pfam12395	Protein of unknown function	5	
pfam12396	Protein of unknown function (DUF3659)	10	
pfam12397	U3 small nucleolar RNA-associated protein 10	1	
pfam12399	Branched-chain amino acid ATP-binding cassette transporter	195	
pfam12400	STIMATE family	1	
pfam12401	Protein of unknown function (DUF2662)	18	
pfam12409	P5-type ATPase cation transporter	2	
pfam12411	Choline sulfatase enzyme C terminal	8	
pfam12412	Protein of unknown function (DUF3667)	12	
pfam12417	Zinc finger protein	3	
pfam12418	Acyl-CoA dehydrogenase N terminal	21	
pfam12419	SNF2 Helicase protein	27	
pfam12436	ICP0-binding domain of Ubiquitin-specific protease 7	2	
pfam12437	Glutamine synthetase type III N terminal	17	
